,title,pct_n_affected,total_cost
13441,"(2, 0, 0, 1, 0, 2, 2, 1, 1)",15.804826306,953394.966667
13442,"(2, 0, 0, 1, 0, 2, 2, 1, 2)",15.6059400689,970696.6
13443,"(2, 0, 0, 1, 0, 2, 2, 2, 0)",16.0037125431,973143.0
13444,"(2, 0, 0, 1, 0, 2, 2, 2, 1)",15.3937947494,982333.133333
13445,"(2, 0, 0, 1, 0, 2, 2, 2, 2)",15.1949085123,999634.766667
13446,"(2, 0, 0, 1, 1, 0, 0, 0, 0)",21.174754707,1089000.96667
13447,"(2, 0, 0, 1, 1, 0, 0, 0, 1)",20.5648369133,1098191.1
13448,"(2, 0, 0, 1, 1, 0, 0, 0, 2)",20.3659506762,1115492.73333
13449,"(2, 0, 0, 1, 1, 0, 0, 1, 0)",19.1461150888,1079587.13333
13450,"(2, 0, 0, 1, 1, 0, 0, 1, 1)",18.5361972951,1088777.26667
13451,"(2, 0, 0, 1, 1, 0, 0, 1, 2)",18.3373110581,1106078.9
13452,"(2, 0, 0, 1, 1, 0, 0, 2, 0)",18.7350835322,1108525.3
13453,"(2, 0, 0, 1, 1, 0, 0, 2, 1)",18.1251657385,1117715.43333
13454,"(2, 0, 0, 1, 1, 0, 0, 2, 2)",17.9262795015,1135017.06667
13455,"(2, 0, 0, 1, 1, 0, 1, 0, 0)",19.7162556351,1074136.76667
13456,"(2, 0, 0, 1, 1, 0, 1, 0, 1)",19.1063378414,1083326.9
13457,"(2, 0, 0, 1, 1, 0, 1, 0, 2)",18.9074516043,1100628.53333
13458,"(2, 0, 0, 1, 1, 0, 1, 1, 0)",17.687616017,1064722.93333
13459,"(2, 0, 0, 1, 1, 0, 1, 1, 1)",17.0776982233,1073913.06667
13460,"(2, 0, 0, 1, 1, 0, 1, 1, 2)",16.8788119862,1091214.7
13461,"(2, 0, 0, 1, 1, 0, 1, 2, 0)",17.2765844604,1093661.1
13462,"(2, 0, 0, 1, 1, 0, 1, 2, 1)",16.6666666667,1102851.23333
13463,"(2, 0, 0, 1, 1, 0, 1, 2, 2)",16.4677804296,1120152.86667
13464,"(2, 0, 0, 1, 1, 0, 2, 0, 0)",18.4433837178,1075523.23333
13465,"(2, 0, 0, 1, 1, 0, 2, 0, 1)",17.8334659242,1084713.36667
13466,"(2, 0, 0, 1, 1, 0, 2, 0, 2)",17.6345796871,1102015.0
13467,"(2, 0, 0, 1, 1, 0, 2, 1, 0)",16.4147440997,1066109.4
13468,"(2, 0, 0, 1, 1, 0, 2, 1, 1)",15.804826306,1075299.53333
13469,"(2, 0, 0, 1, 1, 0, 2, 1, 2)",15.6059400689,1092601.16667
13470,"(2, 0, 0, 1, 1, 0, 2, 2, 0)",16.0037125431,1095047.56667
13471,"(2, 0, 0, 1, 1, 0, 2, 2, 1)",15.3937947494,1104237.7
13472,"(2, 0, 0, 1, 1, 0, 2, 2, 2)",15.1949085123,1121539.33333
13473,"(2, 0, 0, 1, 1, 1, 0, 0, 0)",21.174754707,1112776.9
13474,"(2, 0, 0, 1, 1, 1, 0, 0, 1)",20.5648369133,1121967.03333
13475,"(2, 0, 0, 1, 1, 1, 0, 0, 2)",20.3659506762,1139268.66667
13476,"(2, 0, 0, 1, 1, 1, 0, 1, 0)",19.1461150888,1103363.06667
13477,"(2, 0, 0, 1, 1, 1, 0, 1, 1)",18.5361972951,1112553.2
13478,"(2, 0, 0, 1, 1, 1, 0, 1, 2)",18.3373110581,1129854.83333
13479,"(2, 0, 0, 1, 1, 1, 0, 2, 0)",18.7350835322,1132301.23333
13480,"(2, 0, 0, 1, 1, 1, 0, 2, 1)",18.1251657385,1141491.36667
13481,"(2, 0, 0, 1, 1, 1, 0, 2, 2)",17.9262795015,1158793.0
13482,"(2, 0, 0, 1, 1, 1, 1, 0, 0)",19.7162556351,1097912.7
13483,"(2, 0, 0, 1, 1, 1, 1, 0, 1)",19.1063378414,1107102.83333
13484,"(2, 0, 0, 1, 1, 1, 1, 0, 2)",18.9074516043,1124404.46667
13485,"(2, 0, 0, 1, 1, 1, 1, 1, 0)",17.687616017,1088498.86667
13486,"(2, 0, 0, 1, 1, 1, 1, 1, 1)",17.0776982233,1097689.0
13487,"(2, 0, 0, 1, 1, 1, 1, 1, 2)",16.8788119862,1114990.63333
13488,"(2, 0, 0, 1, 1, 1, 1, 2, 0)",17.2765844604,1117437.03333
13489,"(2, 0, 0, 1, 1, 1, 1, 2, 1)",16.6666666667,1126627.16667
13490,"(2, 0, 0, 1, 1, 1, 1, 2, 2)",16.4677804296,1143928.8
13491,"(2, 0, 0, 1, 1, 1, 2, 0, 0)",18.4433837178,1099299.16667
13492,"(2, 0, 0, 1, 1, 1, 2, 0, 1)",17.8334659242,1108489.3
13493,"(2, 0, 0, 1, 1, 1, 2, 0, 2)",17.6345796871,1125790.93333
13494,"(2, 0, 0, 1, 1, 1, 2, 1, 0)",16.4147440997,1089885.33333
13495,"(2, 0, 0, 1, 1, 1, 2, 1, 1)",15.804826306,1099075.46667
13496,"(2, 0, 0, 1, 1, 1, 2, 1, 2)",15.6059400689,1116377.1
13497,"(2, 0, 0, 1, 1, 1, 2, 2, 0)",16.0037125431,1118823.5
13498,"(2, 0, 0, 1, 1, 1, 2, 2, 1)",15.3937947494,1128013.63333
13499,"(2, 0, 0, 1, 1, 1, 2, 2, 2)",15.1949085123,1145315.26667
13500,"(2, 0, 0, 1, 1, 2, 0, 0, 0)",21.174754707,1136552.83333
13501,"(2, 0, 0, 1, 1, 2, 0, 0, 1)",20.5648369133,1145742.96667
13502,"(2, 0, 0, 1, 1, 2, 0, 0, 2)",20.3659506762,1163044.6
13503,"(2, 0, 0, 1, 1, 2, 0, 1, 0)",19.1461150888,1127139.0
13504,"(2, 0, 0, 1, 1, 2, 0, 1, 1)",18.5361972951,1136329.13333
13505,"(2, 0, 0, 1, 1, 2, 0, 1, 2)",18.3373110581,1153630.76667
13506,"(2, 0, 0, 1, 1, 2, 0, 2, 0)",18.7350835322,1156077.16667
13507,"(2, 0, 0, 1, 1, 2, 0, 2, 1)",18.1251657385,1165267.3
13508,"(2, 0, 0, 1, 1, 2, 0, 2, 2)",17.9262795015,1182568.93333
13509,"(2, 0, 0, 1, 1, 2, 1, 0, 0)",19.7162556351,1121688.63333
13510,"(2, 0, 0, 1, 1, 2, 1, 0, 1)",19.1063378414,1130878.76667
13511,"(2, 0, 0, 1, 1, 2, 1, 0, 2)",18.9074516043,1148180.4
13512,"(2, 0, 0, 1, 1, 2, 1, 1, 0)",17.687616017,1112274.8
13513,"(2, 0, 0, 1, 1, 2, 1, 1, 1)",17.0776982233,1121464.93333
13514,"(2, 0, 0, 1, 1, 2, 1, 1, 2)",16.8788119862,1138766.56667
13515,"(2, 0, 0, 1, 1, 2, 1, 2, 0)",17.2765844604,1141212.96667
13516,"(2, 0, 0, 1, 1, 2, 1, 2, 1)",16.6666666667,1150403.1
13517,"(2, 0, 0, 1, 1, 2, 1, 2, 2)",16.4677804296,1167704.73333
13518,"(2, 0, 0, 1, 1, 2, 2, 0, 0)",18.4433837178,1123075.1
13519,"(2, 0, 0, 1, 1, 2, 2, 0, 1)",17.8334659242,1132265.23333
13520,"(2, 0, 0, 1, 1, 2, 2, 0, 2)",17.6345796871,1149566.86667
13521,"(2, 0, 0, 1, 1, 2, 2, 1, 0)",16.4147440997,1113661.26667
13522,"(2, 0, 0, 1, 1, 2, 2, 1, 1)",15.804826306,1122851.4
13523,"(2, 0, 0, 1, 1, 2, 2, 1, 2)",15.6059400689,1140153.03333
13524,"(2, 0, 0, 1, 1, 2, 2, 2, 0)",16.0037125431,1142599.43333
13525,"(2, 0, 0, 1, 1, 2, 2, 2, 1)",15.3937947494,1151789.56667
13526,"(2, 0, 0, 1, 1, 2, 2, 2, 2)",15.1949085123,1169091.2
13527,"(2, 0, 0, 1, 2, 0, 0, 0, 0)",21.174754707,1258457.4
13528,"(2, 0, 0, 1, 2, 0, 0, 0, 1)",20.5648369133,1267647.53333
13529,"(2, 0, 0, 1, 2, 0, 0, 0, 2)",20.3659506762,1284949.16667
13530,"(2, 0, 0, 1, 2, 0, 0, 1, 0)",19.1461150888,1249043.56667
13531,"(2, 0, 0, 1, 2, 0, 0, 1, 1)",18.5361972951,1258233.7
13532,"(2, 0, 0, 1, 2, 0, 0, 1, 2)",18.3373110581,1275535.33333
13533,"(2, 0, 0, 1, 2, 0, 0, 2, 0)",18.7350835322,1277981.73333
13534,"(2, 0, 0, 1, 2, 0, 0, 2, 1)",18.1251657385,1287171.86667
13535,"(2, 0, 0, 1, 2, 0, 0, 2, 2)",17.9262795015,1304473.5
13536,"(2, 0, 0, 1, 2, 0, 1, 0, 0)",19.7162556351,1243593.2
13537,"(2, 0, 0, 1, 2, 0, 1, 0, 1)",19.1063378414,1252783.33333
13538,"(2, 0, 0, 1, 2, 0, 1, 0, 2)",18.9074516043,1270084.96667
13539,"(2, 0, 0, 1, 2, 0, 1, 1, 0)",17.687616017,1234179.36667
13540,"(2, 0, 0, 1, 2, 0, 1, 1, 1)",17.0776982233,1243369.5
13541,"(2, 0, 0, 1, 2, 0, 1, 1, 2)",16.8788119862,1260671.13333
13542,"(2, 0, 0, 1, 2, 0, 1, 2, 0)",17.2765844604,1263117.53333
13543,"(2, 0, 0, 1, 2, 0, 1, 2, 1)",16.6666666667,1272307.66667
13544,"(2, 0, 0, 1, 2, 0, 1, 2, 2)",16.4677804296,1289609.3
13545,"(2, 0, 0, 1, 2, 0, 2, 0, 0)",18.4433837178,1244979.66667
13546,"(2, 0, 0, 1, 2, 0, 2, 0, 1)",17.8334659242,1254169.8
13547,"(2, 0, 0, 1, 2, 0, 2, 0, 2)",17.6345796871,1271471.43333
13548,"(2, 0, 0, 1, 2, 0, 2, 1, 0)",16.4147440997,1235565.83333
13549,"(2, 0, 0, 1, 2, 0, 2, 1, 1)",15.804826306,1244755.96667
13550,"(2, 0, 0, 1, 2, 0, 2, 1, 2)",15.6059400689,1262057.6
13551,"(2, 0, 0, 1, 2, 0, 2, 2, 0)",16.0037125431,1264504.0
13552,"(2, 0, 0, 1, 2, 0, 2, 2, 1)",15.3937947494,1273694.13333
13553,"(2, 0, 0, 1, 2, 0, 2, 2, 2)",15.1949085123,1290995.76667
13554,"(2, 0, 0, 1, 2, 1, 0, 0, 0)",21.174754707,1282233.33333
13555,"(2, 0, 0, 1, 2, 1, 0, 0, 1)",20.5648369133,1291423.46667
13556,"(2, 0, 0, 1, 2, 1, 0, 0, 2)",20.3659506762,1308725.1
13557,"(2, 0, 0, 1, 2, 1, 0, 1, 0)",19.1461150888,1272819.5
13558,"(2, 0, 0, 1, 2, 1, 0, 1, 1)",18.5361972951,1282009.63333
13559,"(2, 0, 0, 1, 2, 1, 0, 1, 2)",18.3373110581,1299311.26667
13560,"(2, 0, 0, 1, 2, 1, 0, 2, 0)",18.7350835322,1301757.66667
13561,"(2, 0, 0, 1, 2, 1, 0, 2, 1)",18.1251657385,1310947.8
13562,"(2, 0, 0, 1, 2, 1, 0, 2, 2)",17.9262795015,1328249.43333
13563,"(2, 0, 0, 1, 2, 1, 1, 0, 0)",19.7162556351,1267369.13333
13564,"(2, 0, 0, 1, 2, 1, 1, 0, 1)",19.1063378414,1276559.26667
13565,"(2, 0, 0, 1, 2, 1, 1, 0, 2)",18.9074516043,1293860.9
13566,"(2, 0, 0, 1, 2, 1, 1, 1, 0)",17.687616017,1257955.3
13567,"(2, 0, 0, 1, 2, 1, 1, 1, 1)",17.0776982233,1267145.43333
13568,"(2, 0, 0, 1, 2, 1, 1, 1, 2)",16.8788119862,1284447.06667
13569,"(2, 0, 0, 1, 2, 1, 1, 2, 0)",17.2765844604,1286893.46667
13570,"(2, 0, 0, 1, 2, 1, 1, 2, 1)",16.6666666667,1296083.6
13571,"(2, 0, 0, 1, 2, 1, 1, 2, 2)",16.4677804296,1313385.23333
13572,"(2, 0, 0, 1, 2, 1, 2, 0, 0)",18.4433837178,1268755.6
13573,"(2, 0, 0, 1, 2, 1, 2, 0, 1)",17.8334659242,1277945.73333
13574,"(2, 0, 0, 1, 2, 1, 2, 0, 2)",17.6345796871,1295247.36667
13575,"(2, 0, 0, 1, 2, 1, 2, 1, 0)",16.4147440997,1259341.76667
13576,"(2, 0, 0, 1, 2, 1, 2, 1, 1)",15.804826306,1268531.9
13577,"(2, 0, 0, 1, 2, 1, 2, 1, 2)",15.6059400689,1285833.53333
13578,"(2, 0, 0, 1, 2, 1, 2, 2, 0)",16.0037125431,1288279.93333
13579,"(2, 0, 0, 1, 2, 1, 2, 2, 1)",15.3937947494,1297470.06667
13580,"(2, 0, 0, 1, 2, 1, 2, 2, 2)",15.1949085123,1314771.7
13581,"(2, 0, 0, 1, 2, 2, 0, 0, 0)",21.174754707,1306009.26667
13582,"(2, 0, 0, 1, 2, 2, 0, 0, 1)",20.5648369133,1315199.4
13583,"(2, 0, 0, 1, 2, 2, 0, 0, 2)",20.3659506762,1332501.03333
13584,"(2, 0, 0, 1, 2, 2, 0, 1, 0)",19.1461150888,1296595.43333
13585,"(2, 0, 0, 1, 2, 2, 0, 1, 1)",18.5361972951,1305785.56667
13586,"(2, 0, 0, 1, 2, 2, 0, 1, 2)",18.3373110581,1323087.2
13587,"(2, 0, 0, 1, 2, 2, 0, 2, 0)",18.7350835322,1325533.6
13588,"(2, 0, 0, 1, 2, 2, 0, 2, 1)",18.1251657385,1334723.73333
13589,"(2, 0, 0, 1, 2, 2, 0, 2, 2)",17.9262795015,1352025.36667
13590,"(2, 0, 0, 1, 2, 2, 1, 0, 0)",19.7162556351,1291145.06667
13591,"(2, 0, 0, 1, 2, 2, 1, 0, 1)",19.1063378414,1300335.2
13592,"(2, 0, 0, 1, 2, 2, 1, 0, 2)",18.9074516043,1317636.83333
13593,"(2, 0, 0, 1, 2, 2, 1, 1, 0)",17.687616017,1281731.23333
13594,"(2, 0, 0, 1, 2, 2, 1, 1, 1)",17.0776982233,1290921.36667
13595,"(2, 0, 0, 1, 2, 2, 1, 1, 2)",16.8788119862,1308223.0
13596,"(2, 0, 0, 1, 2, 2, 1, 2, 0)",17.2765844604,1310669.4
13597,"(2, 0, 0, 1, 2, 2, 1, 2, 1)",16.6666666667,1319859.53333
13598,"(2, 0, 0, 1, 2, 2, 1, 2, 2)",16.4677804296,1337161.16667
13599,"(2, 0, 0, 1, 2, 2, 2, 0, 0)",18.4433837178,1292531.53333
13600,"(2, 0, 0, 1, 2, 2, 2, 0, 1)",17.8334659242,1301721.66667
13601,"(2, 0, 0, 1, 2, 2, 2, 0, 2)",17.6345796871,1319023.3
13602,"(2, 0, 0, 1, 2, 2, 2, 1, 0)",16.4147440997,1283117.7
13603,"(2, 0, 0, 1, 2, 2, 2, 1, 1)",15.804826306,1292307.83333
13604,"(2, 0, 0, 1, 2, 2, 2, 1, 2)",15.6059400689,1309609.46667
13605,"(2, 0, 0, 1, 2, 2, 2, 2, 0)",16.0037125431,1312055.86667
13606,"(2, 0, 0, 1, 2, 2, 2, 2, 1)",15.3937947494,1321246.0
13607,"(2, 0, 0, 1, 2, 2, 2, 2, 2)",15.1949085123,1338547.63333
13608,"(2, 0, 0, 2, 0, 0, 0, 0, 0)",16.958366481,967165.166667
13609,"(2, 0, 0, 2, 0, 0, 0, 0, 1)",16.3484486874,976355.3
13610,"(2, 0, 0, 2, 0, 0, 0, 0, 2)",16.1495624503,993656.933333
13611,"(2, 0, 0, 2, 0, 0, 0, 1, 0)",14.9297268629,957751.333333
13612,"(2, 0, 0, 2, 0, 0, 0, 1, 1)",14.3198090692,966941.466667
13613,"(2, 0, 0, 2, 0, 0, 0, 1, 2)",14.1209228321,984243.1
13614,"(2, 0, 0, 2, 0, 0, 0, 2, 0)",14.5186953063,986689.5
13615,"(2, 0, 0, 2, 0, 0, 0, 2, 1)",13.9087775126,995879.633333
13616,"(2, 0, 0, 2, 0, 0, 0, 2, 2)",13.7098912755,1013181.26667
13617,"(2, 0, 0, 2, 0, 0, 1, 0, 0)",15.4998674092,952300.966667
13618,"(2, 0, 0, 2, 0, 0, 1, 0, 1)",14.8899496155,961491.1
13619,"(2, 0, 0, 2, 0, 0, 1, 0, 2)",14.6910633784,978792.733333
13620,"(2, 0, 0, 2, 0, 0, 1, 1, 0)",13.471227791,942887.133333
13621,"(2, 0, 0, 2, 0, 0, 1, 1, 1)",12.8613099973,952077.266667
13622,"(2, 0, 0, 2, 0, 0, 1, 1, 2)",12.6624237603,969378.9
13623,"(2, 0, 0, 2, 0, 0, 1, 2, 0)",13.0601962344,971825.3
13624,"(2, 0, 0, 2, 0, 0, 1, 2, 1)",12.4502784407,981015.433333
13625,"(2, 0, 0, 2, 0, 0, 1, 2, 2)",12.2513922037,998317.066667
13626,"(2, 0, 0, 2, 0, 0, 2, 0, 0)",14.2269954919,953687.433333
13627,"(2, 0, 0, 2, 0, 0, 2, 0, 1)",13.6170776982,962877.566667
13628,"(2, 0, 0, 2, 0, 0, 2, 0, 2)",13.4181914612,980179.2
13629,"(2, 0, 0, 2, 0, 0, 2, 1, 0)",12.1983558738,944273.6
13630,"(2, 0, 0, 2, 0, 0, 2, 1, 1)",11.5884380801,953463.733333
13631,"(2, 0, 0, 2, 0, 0, 2, 1, 2)",11.389551843,970765.366667
13632,"(2, 0, 0, 2, 0, 0, 2, 2, 0)",11.7873243172,973211.766667
13633,"(2, 0, 0, 2, 0, 0, 2, 2, 1)",11.1774065235,982401.9
13634,"(2, 0, 0, 2, 0, 0, 2, 2, 2)",10.9785202864,999703.533333
13635,"(2, 0, 0, 2, 0, 1, 0, 0, 0)",16.958366481,990941.1
13636,"(2, 0, 0, 2, 0, 1, 0, 0, 1)",16.3484486874,1000131.23333
13637,"(2, 0, 0, 2, 0, 1, 0, 0, 2)",16.1495624503,1017432.86667
13638,"(2, 0, 0, 2, 0, 1, 0, 1, 0)",14.9297268629,981527.266667
13639,"(2, 0, 0, 2, 0, 1, 0, 1, 1)",14.3198090692,990717.4
13640,"(2, 0, 0, 2, 0, 1, 0, 1, 2)",14.1209228321,1008019.03333
13641,"(2, 0, 0, 2, 0, 1, 0, 2, 0)",14.5186953063,1010465.43333
13642,"(2, 0, 0, 2, 0, 1, 0, 2, 1)",13.9087775126,1019655.56667
13643,"(2, 0, 0, 2, 0, 1, 0, 2, 2)",13.7098912755,1036957.2
13644,"(2, 0, 0, 2, 0, 1, 1, 0, 0)",15.4998674092,976076.9
13645,"(2, 0, 0, 2, 0, 1, 1, 0, 1)",14.8899496155,985267.033333
13646,"(2, 0, 0, 2, 0, 1, 1, 0, 2)",14.6910633784,1002568.66667
13647,"(2, 0, 0, 2, 0, 1, 1, 1, 0)",13.471227791,966663.066667
13648,"(2, 0, 0, 2, 0, 1, 1, 1, 1)",12.8613099973,975853.2
13649,"(2, 0, 0, 2, 0, 1, 1, 1, 2)",12.6624237603,993154.833333
13650,"(2, 0, 0, 2, 0, 1, 1, 2, 0)",13.0601962344,995601.233333
13651,"(2, 0, 0, 2, 0, 1, 1, 2, 1)",12.4502784407,1004791.36667
13652,"(2, 0, 0, 2, 0, 1, 1, 2, 2)",12.2513922037,1022093.0
13653,"(2, 0, 0, 2, 0, 1, 2, 0, 0)",14.2269954919,977463.366667
13654,"(2, 0, 0, 2, 0, 1, 2, 0, 1)",13.6170776982,986653.5
13655,"(2, 0, 0, 2, 0, 1, 2, 0, 2)",13.4181914612,1003955.13333
13656,"(2, 0, 0, 2, 0, 1, 2, 1, 0)",12.1983558738,968049.533333
13657,"(2, 0, 0, 2, 0, 1, 2, 1, 1)",11.5884380801,977239.666667
13658,"(2, 0, 0, 2, 0, 1, 2, 1, 2)",11.389551843,994541.3
13659,"(2, 0, 0, 2, 0, 1, 2, 2, 0)",11.7873243172,996987.7
13660,"(2, 0, 0, 2, 0, 1, 2, 2, 1)",11.1774065235,1006177.83333
13661,"(2, 0, 0, 2, 0, 1, 2, 2, 2)",10.9785202864,1023479.46667
13662,"(2, 0, 0, 2, 0, 2, 0, 0, 0)",16.958366481,1014717.03333
13663,"(2, 0, 0, 2, 0, 2, 0, 0, 1)",16.3484486874,1023907.16667
13664,"(2, 0, 0, 2, 0, 2, 0, 0, 2)",16.1495624503,1041208.8
13665,"(2, 0, 0, 2, 0, 2, 0, 1, 0)",14.9297268629,1005303.2
13666,"(2, 0, 0, 2, 0, 2, 0, 1, 1)",14.3198090692,1014493.33333
13667,"(2, 0, 0, 2, 0, 2, 0, 1, 2)",14.1209228321,1031794.96667
13668,"(2, 0, 0, 2, 0, 2, 0, 2, 0)",14.5186953063,1034241.36667
13669,"(2, 0, 0, 2, 0, 2, 0, 2, 1)",13.9087775126,1043431.5
13670,"(2, 0, 0, 2, 0, 2, 0, 2, 2)",13.7098912755,1060733.13333
13671,"(2, 0, 0, 2, 0, 2, 1, 0, 0)",15.4998674092,999852.833333
13672,"(2, 0, 0, 2, 0, 2, 1, 0, 1)",14.8899496155,1009042.96667
13673,"(2, 0, 0, 2, 0, 2, 1, 0, 2)",14.6910633784,1026344.6
13674,"(2, 0, 0, 2, 0, 2, 1, 1, 0)",13.471227791,990439.0
13675,"(2, 0, 0, 2, 0, 2, 1, 1, 1)",12.8613099973,999629.133333
13676,"(2, 0, 0, 2, 0, 2, 1, 1, 2)",12.6624237603,1016930.76667
13677,"(2, 0, 0, 2, 0, 2, 1, 2, 0)",13.0601962344,1019377.16667
13678,"(2, 0, 0, 2, 0, 2, 1, 2, 1)",12.4502784407,1028567.3
13679,"(2, 0, 0, 2, 0, 2, 1, 2, 2)",12.2513922037,1045868.93333
13680,"(2, 0, 0, 2, 0, 2, 2, 0, 0)",14.2269954919,1001239.3
13681,"(2, 0, 0, 2, 0, 2, 2, 0, 1)",13.6170776982,1010429.43333
13682,"(2, 0, 0, 2, 0, 2, 2, 0, 2)",13.4181914612,1027731.06667
13683,"(2, 0, 0, 2, 0, 2, 2, 1, 0)",12.1983558738,991825.466667
13684,"(2, 0, 0, 2, 0, 2, 2, 1, 1)",11.5884380801,1001015.6
13685,"(2, 0, 0, 2, 0, 2, 2, 1, 2)",11.389551843,1018317.23333
13686,"(2, 0, 0, 2, 0, 2, 2, 2, 0)",11.7873243172,1020763.63333
13687,"(2, 0, 0, 2, 0, 2, 2, 2, 1)",11.1774065235,1029953.76667
13688,"(2, 0, 0, 2, 0, 2, 2, 2, 2)",10.9785202864,1047255.4
13689,"(2, 0, 0, 2, 1, 0, 0, 0, 0)",16.958366481,1136621.6
13690,"(2, 0, 0, 2, 1, 0, 0, 0, 1)",16.3484486874,1145811.73333
13691,"(2, 0, 0, 2, 1, 0, 0, 0, 2)",16.1495624503,1163113.36667
13692,"(2, 0, 0, 2, 1, 0, 0, 1, 0)",14.9297268629,1127207.76667
13693,"(2, 0, 0, 2, 1, 0, 0, 1, 1)",14.3198090692,1136397.9
13694,"(2, 0, 0, 2, 1, 0, 0, 1, 2)",14.1209228321,1153699.53333
13695,"(2, 0, 0, 2, 1, 0, 0, 2, 0)",14.5186953063,1156145.93333
13696,"(2, 0, 0, 2, 1, 0, 0, 2, 1)",13.9087775126,1165336.06667
13697,"(2, 0, 0, 2, 1, 0, 0, 2, 2)",13.7098912755,1182637.7
13698,"(2, 0, 0, 2, 1, 0, 1, 0, 0)",15.4998674092,1121757.4
13699,"(2, 0, 0, 2, 1, 0, 1, 0, 1)",14.8899496155,1130947.53333
13700,"(2, 0, 0, 2, 1, 0, 1, 0, 2)",14.6910633784,1148249.16667
13701,"(2, 0, 0, 2, 1, 0, 1, 1, 0)",13.471227791,1112343.56667
13702,"(2, 0, 0, 2, 1, 0, 1, 1, 1)",12.8613099973,1121533.7
13703,"(2, 0, 0, 2, 1, 0, 1, 1, 2)",12.6624237603,1138835.33333
13704,"(2, 0, 0, 2, 1, 0, 1, 2, 0)",13.0601962344,1141281.73333
13705,"(2, 0, 0, 2, 1, 0, 1, 2, 1)",12.4502784407,1150471.86667
13706,"(2, 0, 0, 2, 1, 0, 1, 2, 2)",12.2513922037,1167773.5
13707,"(2, 0, 0, 2, 1, 0, 2, 0, 0)",14.2269954919,1123143.86667
13708,"(2, 0, 0, 2, 1, 0, 2, 0, 1)",13.6170776982,1132334.0
13709,"(2, 0, 0, 2, 1, 0, 2, 0, 2)",13.4181914612,1149635.63333
13710,"(2, 0, 0, 2, 1, 0, 2, 1, 0)",12.1983558738,1113730.03333
13711,"(2, 0, 0, 2, 1, 0, 2, 1, 1)",11.5884380801,1122920.16667
13712,"(2, 0, 0, 2, 1, 0, 2, 1, 2)",11.389551843,1140221.8
13713,"(2, 0, 0, 2, 1, 0, 2, 2, 0)",11.7873243172,1142668.2
13714,"(2, 0, 0, 2, 1, 0, 2, 2, 1)",11.1774065235,1151858.33333
13715,"(2, 0, 0, 2, 1, 0, 2, 2, 2)",10.9785202864,1169159.96667
13716,"(2, 0, 0, 2, 1, 1, 0, 0, 0)",16.958366481,1160397.53333
13717,"(2, 0, 0, 2, 1, 1, 0, 0, 1)",16.3484486874,1169587.66667
13718,"(2, 0, 0, 2, 1, 1, 0, 0, 2)",16.1495624503,1186889.3
13719,"(2, 0, 0, 2, 1, 1, 0, 1, 0)",14.9297268629,1150983.7
13720,"(2, 0, 0, 2, 1, 1, 0, 1, 1)",14.3198090692,1160173.83333
13721,"(2, 0, 0, 2, 1, 1, 0, 1, 2)",14.1209228321,1177475.46667
13722,"(2, 0, 0, 2, 1, 1, 0, 2, 0)",14.5186953063,1179921.86667
13723,"(2, 0, 0, 2, 1, 1, 0, 2, 1)",13.9087775126,1189112.0
13724,"(2, 0, 0, 2, 1, 1, 0, 2, 2)",13.7098912755,1206413.63333
13725,"(2, 0, 0, 2, 1, 1, 1, 0, 0)",15.4998674092,1145533.33333
13726,"(2, 0, 0, 2, 1, 1, 1, 0, 1)",14.8899496155,1154723.46667
13727,"(2, 0, 0, 2, 1, 1, 1, 0, 2)",14.6910633784,1172025.1
13728,"(2, 0, 0, 2, 1, 1, 1, 1, 0)",13.471227791,1136119.5
13729,"(2, 0, 0, 2, 1, 1, 1, 1, 1)",12.8613099973,1145309.63333
13730,"(2, 0, 0, 2, 1, 1, 1, 1, 2)",12.6624237603,1162611.26667
13731,"(2, 0, 0, 2, 1, 1, 1, 2, 0)",13.0601962344,1165057.66667
13732,"(2, 0, 0, 2, 1, 1, 1, 2, 1)",12.4502784407,1174247.8
13733,"(2, 0, 0, 2, 1, 1, 1, 2, 2)",12.2513922037,1191549.43333
13734,"(2, 0, 0, 2, 1, 1, 2, 0, 0)",14.2269954919,1146919.8
13735,"(2, 0, 0, 2, 1, 1, 2, 0, 1)",13.6170776982,1156109.93333
13736,"(2, 0, 0, 2, 1, 1, 2, 0, 2)",13.4181914612,1173411.56667
13737,"(2, 0, 0, 2, 1, 1, 2, 1, 0)",12.1983558738,1137505.96667
13738,"(2, 0, 0, 2, 1, 1, 2, 1, 1)",11.5884380801,1146696.1
13739,"(2, 0, 0, 2, 1, 1, 2, 1, 2)",11.389551843,1163997.73333
13740,"(2, 0, 0, 2, 1, 1, 2, 2, 0)",11.7873243172,1166444.13333
13741,"(2, 0, 0, 2, 1, 1, 2, 2, 1)",11.1774065235,1175634.26667
13742,"(2, 0, 0, 2, 1, 1, 2, 2, 2)",10.9785202864,1192935.9
13743,"(2, 0, 0, 2, 1, 2, 0, 0, 0)",16.958366481,1184173.46667
13744,"(2, 0, 0, 2, 1, 2, 0, 0, 1)",16.3484486874,1193363.6
13745,"(2, 0, 0, 2, 1, 2, 0, 0, 2)",16.1495624503,1210665.23333
13746,"(2, 0, 0, 2, 1, 2, 0, 1, 0)",14.9297268629,1174759.63333
13747,"(2, 0, 0, 2, 1, 2, 0, 1, 1)",14.3198090692,1183949.76667
13748,"(2, 0, 0, 2, 1, 2, 0, 1, 2)",14.1209228321,1201251.4
